movie_id,tmdb_id,imdb_id,title,original_title,adult,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
sir+arnes+treasure+1919,28526,tt0010247,Sir Arne's Treasure,Herr Arnes pengar,False,0,"History, Drama",null,sv,"Three Scottish officers, including Sir Archi, murder Sir Arne and his household for a coffin filled with gold. The only survivor is Elsalill, who moves to relatives in Marstrand. There she meets a charming young officer - Sir Archi, and she soon understands that he was one of the murderers. She is in a classic dilemma between her love for Sir Archi and justice.",0.413281,/i9w1nkdNEgsmGlqFQBHdjMSMDNL.jpg,Svenska Biografteatern AB,Sweden,1919-09-18,0,106,svenska,Released,6.7,3
the+men+who+tread+on+the+tigers+tail+1945,36916,tt0038182,The Men Who Tread on the Tiger's Tail,Tora no o wo fumu otokotachi,False,0,"Drama, Comedy",null,ja,"Yoshitsune Minamoto, disguised with his retinue as monks, must make do with a comical porter as their guide through hostile territory en route to safety.",2.137943,/f4gxEsuScNLqLlKRbnUVm6rZu0F.jpg,Toho Company,Japan,1945-12-28,0,60,日本語,Released,6.4,24
15+minutes+2001,2749,tt0179626,15 Minutes,15 Minutes,False,60000000,"Action, Crime, Thriller",null,en,"When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",12.149946,/qqqleHV8y7NLKt7isSZAvOwVPH6.jpg,"New Line Cinema, Industry Entertainment, Tribeca Productions, New Redemption Pictures","Germany, United States of America",2001-03-01,56359980,120,"Český, English, ελληνικά, Pусский",Released,5.7,194
the+raid+2+2014,180299,tt2265171,The Raid 2,The Raid 2: Berandal,False,4500000,"Action, Crime, Thriller",http://www.sonyclassics.com/theraid2/,id,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",8.434884,/q3ihLHxBP2TmzejiRDaWbnfARgP.jpg,"Pt. Merantau Films, XYZ Films",Indonesia,2014-03-27,2627209,150,"العربية, Bahasa indonesia, 日本語, English",Released,7.6,832
pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,22,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,False,140000000,"Adventure, Fantasy, Action",http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,en,"Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea, butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.",47.326665,/tkt9xR1kNX5R9rCebASKck44si2.jpg,"Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,2003-07-09,655011224,143,English,Released,7.5,7191
proxy+2013,211065,tt2191888,Proxy,Proxy,False,0,"Drama, Horror, Thriller",http://www.proxythemovie.com/,en,"While walking home from her latest OB appointment, a very pregnant Esther Woodhouse is brutally attacked and disfigured by a hooded assailant. This horrible event seems to be a blessing in disguise when Esther finds consolation in a support group. Her life of sadness and solitude is opened up to friendship, understanding, and even acceptance. However, friendship and understanding can be very dangerous things when accepted by the wrong people.",2.344506,/mrMDm14RUbKOFPbgXbcGDbApMiT.jpg,"FSC Productions, Along The Tracks",United States of America,2013-09-19,0,122,English,Released,5.9,45
oliver+twist+2005,257,tt0380599,Oliver Twist,Oliver Twist,False,50000000,"Crime, Drama, Family",http://www.olivertwistthemovie.co.uk/,en,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",12.369935,/ggQoLWChnmYaSdY1anfS6GqATNO.jpg,"R.P. Productions, ETIC Films, Runteam III Ltd.","Czech Republic, France, Italy, United Kingdom",2005-09-23,42093706,130,English,Released,6.7,283
space+battleship+yamato+2010,61984,tt1477109,Space Battleship Yamato,Space Battleship Yamato,False,12000000,Science Fiction,null,ja,"In 2199, five years after the Gamilons began an invasion of Earth, the planet has been ravaged by the aliens' bombs. The remnants of humanity have fled underground to escape the irradiated surface. One day, former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tells of a device that can remove the radiation from the Earth's surface. The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hopes of saving the Earth. Within one year, the radiation will drive the rest of humanity to extinction.",5.23198,/6UhGeyrgz9qpOaFktxCnlsdTDzM.jpg,"Tokyo Broadcasting System (TBS), Mainichi Broadcasting System (MBS), Sedic, Tokyo FM Broadcasting Co., Hokkaido Broadcasting Co., Sedic International, Shogakukan, Hakuhodo DY Media Partners, Abe Shuji, Chubu-nippon Broadcasting Company (CBC), RKB Mainichi Broadcasting Corporation, Robot Communications, Tohokushinsha Film",Japan,2010-12-01,11212294,131,日本語,Released,6.3,59
flight+7500+2014,82657,tt1975159,Flight 7500,Flight 7500,False,0,"Thriller, Horror, Mystery",null,en,"Flight 7500 departs Los Angeles International Airport bound for Tokyo. As the overnight flight makes its way over the Pacific Ocean during its ten-hour course, the passengers encounter what appears to be a supernatural force in the cabin.",5.265969,/8fJBq78VRKoV9e3WE0H2xfmQm2B.jpg,"Vertigo Entertainment, Ozla Pictures, Ozla Productions, CBS Films","Japan, United States of America",2014-05-16,0,97,"日本語, English",Released,4.3,208
pulp+fiction+1994,680,tt0110912,Pulp Fiction,Pulp Fiction,False,8000000,"Thriller, Crime",null,en,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",140.950236,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,"Miramax Films, A Band Apart, Jersey Films",United States of America,1994-09-10,213928762,154,"English, Español, Français",Released,8.3,8670
grand+illusion+1937,777,tt0028950,Grand Illusion,La Grande Illusion,False,0,"Drama, History, War",null,fr,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.",6.02384,/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg,Réalisation d'Art Cinématographique,France,1937-06-04,0,114,"Pусский, Deutsch, Français, English",Released,7.5,126
alice+2009,61872,tt1461312,Alice,Alice,False,0,"Fantasy, Drama, Science Fiction",null,en,"The story takes place in Wonderland 150 years after the original ""Alice's"" visit, and Wonderland is an outlandish inter-dimensional city of twisted towers and casinos built out of playing cards, all under the rule of the Queen of Hearts.",2.076139,/yE1VRGfiP0nUeuQIKMiL0zC60Tt.jpg,"Alice Productions, Reunion Pictures, Studio Eight Productions","Canada, United Kingdom",2009-12-06,0,240,,Released,6.3,46
tess+of+the+storm+country+1922,71067,tt0013662,Tess of the Storm Country,Tess of the Storm Country,False,0,"Romance, Drama",null,en,"Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess's father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret, while caring for Elias' daughter's illegitamate child.",0.126258,/prwkCGF1ZoQihqAEaxkkjDl9ZPp.jpg,Mary Pickford Company,United States of America,1922-11-12,0,118,,Released,5.0,1
jerusalem+1996,226594,tt0116696,Jerusalem,Jerusalem,False,0,Drama,null,en,Members of a devout Christian congregation try to start a new life in Palestine.,0.192726,/bXeKxLxHTKyavXoMNYNclu9KjAp.jpg,"Det Danske Filminstitut, Sveriges Television (SVT)","Denmark, Norway, Sweden",1996-09-05,0,168,"svenska, English, Pусский",Released,6.0,5
roadie+2011,76785,tt1450330,Roadie,Roadie,False,0,Drama,http://www.roadiemovie.com/,en,"After 20 years of touring, a roadie for a defunct 80s hair band returns home to live with his mother.",1.475596,/rPUfdUaVgr2sNHlPRZMhyT5jAXK.jpg,Magnolia Pictures,United States of America,2011-08-20,0,95,English,Released,6.1,9
the+doctor+1991,26142,tt0101746,The Doctor,The Doctor,False,12000000,Drama,null,en,"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",8.337242,/o2zFxTXZf5UHxs5XqADK2wT9g14.jpg,Touchstone Pictures,United States of America,1991-07-24,38120905,122,English,Released,6.6,24
a+month+in+the+country+1987,63639,tt0093562,A Month in the Country,A Month in the Country,False,0,"History, Drama",null,en,"Set in the early 1920s, the film follows Tom Birkin, who has been employed to carry out restoration work on a Medieval mural discovered in a church in the small rural community of Oxgodby, Yorkshire. The escape to the idyllic countryside is cathartic for Birkin, haunted by his experiences in World War I. Birkin soon fits into the slow-paced life of the remote village, and over the course of the summer uncovering the painting begins to lose his trauma-induced stammer and tics.",4.366662,/uXcn7IlHnhQq6n0OQo7TEW1T0u6.jpg,"Channel Four Films, Euston Films, PFH Entertainment",United Kingdom,1987-01-01,0,96,English,Released,5.9,10
tracers+2015,290764,tt2401097,Tracers,Tracers,False,11000000,"Action, Crime, Drama",http://www.unlimited-movie.com/,en,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",9.056173,/mctuPOqqkXJM8zwqhHindrMycmt.jpg,"Temple Hill Entertainment, Senator Film, Freerunning, Melbarken, Saban Films, Cowtown Cinema Ventures",United States of America,2015-01-15,593683,94,English,Released,5.9,437
gullivers+travels+1977,64923,tt0076119,Gulliver's Travels,Gulliver's Travels,False,0,"Fantasy, Family",null,en,Based on the novel of the same name by Jonathan Swift and built around the Lilliput and Blefuscu episode. It was made partly in live action and partly animated.,0.441911,/2jYtQRXpXJjByjS2h8FAWQGXXkQ.jpg,"Belvision, Valeness","United Kingdom, Belgium",1977-01-01,0,81,English,Released,4.0,4
life+of+pi+2012,87827,tt0454876,Life of Pi,Life of Pi,False,120000000,"Adventure, Drama, Action",http://www.lifeofpimovie.com/,en,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",14.045042,/sLYdcz7easaS7CmJGwQcVVYZqiF.jpg,"Ingenious Film Partners, Ingenious Media, Dune Entertainment, Fox 2000 Pictures, Big Screen Productions, Haishang Films","United States of America, Taiwan, United Kingdom",2012-11-20,609016565,127,"English, Français, हिन्दी, 日本語, 普通话, தமிழ்",Released,7.2,5912
hell+to+eternity+1960,43034,tt0053901,Hell to Eternity,Hell to Eternity,False,0,"Drama, War",null,en,"Based on the story about Guy Gabaldon, a Los Angeles Hispanic boy raised in the 1930s by a Japanese-American foster family. After Pearl Harbor, his foster family is interned at the Manzanar camp for Japanese Americans, while he enlists in the Marines, where his ability to speak Japanese becomes a vital asset. During the Battle of Saipan, he convinces 800 Japanese to surrender after their general commits suicide.",0.157003,/sKwmqZOAoXckRdkgAw3bLvMMp4z.jpg,"Allied Artists Pictures, Atlantic Pictures",United States of America,1960-08-01,0,131,"English, 日本語, Español",Released,10.0,1
mr.++mrs.+smith+2005,787,tt0356910,Mr. & Mrs. Smith,Mr. & Mrs. Smith,False,110000000,"Action, Comedy, Drama, Thriller",null,en,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",15.724373,/dqs5BmwSULtB28Kls3IB6khTQwp.jpg,"Weed Road Pictures, Summit Entertainment, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",United States of America,2005-06-07,478207520,120,"English, Español",Released,6.5,3048
swimming+with+sharks+1994,20306,tt0114594,Swimming with Sharks,Swimming with Sharks,False,0,"Crime, Comedy",null,en,"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.",5.869261,/jqsOhWIGccIJCe8zvHKQuWy5IJL.jpg,"Cineville, Trimark Pictures",United States of America,1994-09-10,0,101,English,Released,6.7,104
fall+time+1995,28732,tt0113014,Fall Time,Fall Time,False,0,"Action, Adventure, Crime, Drama, Thriller",null,en,"Three young men decide to plan a mock kidnapping, but everything goes wrong because a real bank robbery was already planned by two other guys.",1.108494,/zCdFbHgOPgxkVikuPvUKYlakXuf.jpg,"Live Entertainment, Capitol Films, Bates Entertainmant",United States of America,1995-05-13,0,88,English,Released,6.3,6
the+lover+1992,10995,tt0101316,The Lover,L'Amant,False,0,"Drama, Romance",null,fr,"A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.",7.281965,/iey1UA4hav2cn60qGi1zgKxpPBl.jpg,"Renn Productions, films A2, Timothy Burrill Productions, Grai Phang Film Studio","France, United Kingdom, Vietnam",1992-02-22,0,115,English,Released,6.5,100
stroszek+1977,11698,tt0075276,Stroszek,Stroszek,False,0,Drama,null,de,"Bruno Stroszek is released from prison and warned to stop drinking. He has few skills and fewer expectations: with a glockenspiel and an accordion, he ekes out a living as a street musician. He befriends Eva, a prostitute down on her luck and they join his neighbor, Scheitz, an elderly eccentric, when he leaves Germany to live in Wisconsin.",3.511224,/3AvIsic96J6c7GVz3XqfnRmHgVS.jpg,"Werner Herzog Filmproduktion, Zweites Deutsches Fernsehen (ZDF)",Germany,1977-01-12,0,107,"English, Deutsch",Released,7.0,53
ricky+gervais+live+3+fame+2007,198308,tt0993779,Ricky Gervais Live 3: Fame,Ricky Gervais Live 3: Fame,False,0,Comedy,null,en,Ricky Gervais third stand-up comedy routine.,1.411983,/z2oywIi0HtnyOYPd0WEu6HL5cLX.jpg,,United Kingdom,2007-11-12,0,79,,Released,6.7,13
the+boondock+saints+ii+all+saints+day+2009,22821,tt1300851,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,False,8000000,"Action, Thriller, Crime",http://www.sonypictures.com/movies/boondocksaints2/,en,"Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.",8.051448,/hjU3caMd9O3h21e5kzJeUOAoy7h.jpg,"Chris Brinker Productions, Stage 6 Films",United States of America,2009-11-24,10629321,118,"English, Italiano, Español",Released,5.8,264
dorian+gray+2009,23488,tt1235124,Dorian Gray,Dorian Gray,False,0,"Fantasy, Drama, Thriller",http://doriangraymovie.co.uk/,en,"A vain London playboy offers his soul in exchange for eternal beauty in this adaptation of the chilling tale by author Oscar Wilde. Seduced into the decadent world of Lord Henry Wotton (Colin Firth), handsome young aristocrat Dorian Gray (Ben Barnes) becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell.",11.069608,/tL0JgGir10RFXZ1M0H3TgyrGdtp.jpg,"Ealing Studios, Fragile Films",United Kingdom,2009-09-09,4706919,112,"English, Polski, Pусский",Released,5.8,588
the+merchant+of+venice+1980,119933,tt0081152,The Merchant of Venice,The Merchant of Venice,False,0,,null,en,"A rich merchant, Antonio is depressed for no good reason, until his good friend Bassanio comes to tell him how he's in love with Portia. Portia's father has died and left a very strange will: only the man that picks the correct casket out of three (silver, gold, and lead) can marry her. Bassanio, unfortunately, is strapped for cash with which to go wooing, and Antonio wants to help, so Antonio borrows the money from Shylock, the money-lender. But Shylock has been nursing a grudge against Antonio's insults, and makes unusual terms to the loan. And when Antonio's business fails, those terms threaten his life, and it's up to Bassanio and Portia to save him.",0.00926,/piUDA8O5Ylo4h4t2jsXXXwVwz3v.jpg,,,1980-12-17,0,157,,Released,0.0,0
rampage+at+apache+wells+1965,19199,tt0059958,Rampage at Apache Wells,Der Ölprinz,False,0,"Adventure, Western",null,de,"'The Oilprince' is an unscrupulous businessman. He looks forward to a lucrative deal with the ""Western Arizona Bank'. He sells the bank oil wells at Shelly Lake that do actually not exist. The Oilprince learns that the colonists would like to settle at Shelly Lake. So The Oilprince exchanges the scout of the settlers by one of his minions to give them another route. But soon The Oilprince has to recognize that he has not counted on Winnetou, the righteous leader of the Apaches, and his blood brother Old Surehand.",2.117193,/c6zliaewt8VG6B5NZmQxF7tWTEN.jpg,"Jadran Film, Rialto Film Preben-Philipsen","Germany, Croatia",1965-08-25,0,89,Deutsch,Released,5.5,10
new+town+killers+2008,23385,tt1183908,New Town Killers,New Town Killers,False,0,"Thriller, Drama",null,en,"Two private bankers, Alistair and Jamie, who have the world at their feet get their kicks from playing a 12 hour game of hunt, hide and seek with people from the margins of society. Their next target is Sean Macdonald a parentless teenager who lives with his sister on a housing estate on the outskirts of Edinburgh. She's in debt, he's going nowhere fast. Sean agrees to play for cash.",1.701395,/vnAEgYFMsDywFy7udUvL0KosZ9R.jpg,"Scottish Screen, Screen East, Independent",United Kingdom,2008-10-28,0,97,English,Released,5.9,12
true+grit+2010,44264,tt1403865,True Grit,True Grit,False,38000000,"Drama, Adventure, Western",http://www.truegritmovie.com/,en,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",10.730765,/qc7vaF5fIeTllAykdP3wldlMyRh.jpg,"Paramount Pictures, Scott Rudin Productions, Mike Zoss Productions, Skydance Productions",United States of America,2010-12-22,252276927,110,English,Released,7.2,1701
reel+bad+arabs+how+hollywood+vilifies+a+people+2006,64522,tt0948465,Reel Bad Arabs: How Hollywood Vilifies a People,Reel Bad Arabs: How Hollywood Vilifies a People,False,0,Documentary,null,en,"This documentary dissects a slanderous aspect of cinematic history that has run virtually unchallenged form the earliest days of silent film to today's biggest Hollywood blockbusters. The film explores a long line of degrading images of Arabs--from Bedouin bandits and submissive maidens to sinister sheikhs and gun-wielding ""terrorists""--along the way offering devastating insights into the origin of these stereotypic images, their development at key points in US history, and why they matter so much today.",0.263374,/alUcviVEaQo0cvgOLiDopwhqPDJ.jpg,,United States of America,2006-01-01,0,50,English,Released,5.9,6
the+guard+post+2008,16882,tt1064953,The Guard Post,GP506,False,0,"Horror, Mystery",null,ko,"The plot concerns Guard Point 506, where an entire squad of soldiers have been killed in mysterious circumstances, bar one survivor who's in a coma. Military Investigators are dispatched to the base, and discover they're dealing with a virus that turns humans into ravenous flesh-eating killers!",1.633884,/5lDCu2EUtXoqEhF5EAg0bpTpJGn.jpg,Motis Productions,South Korea,2008-04-03,0,121,한국어/조선말,Released,5.7,20
anchorman+the+legend+of+ron+burgundy+2004,8699,tt0357413,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,False,26000000,Comedy,null,en,"It's the 1970s, and San Diego super-sexist anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",10.33012,/hafNeozn8Q4K6enP2ux5MTMCHjH.jpg,Apatow Productions,United States of America,2004-07-09,90574188,94,English,Released,6.7,1523
kramer+vs.+kramer+1979,12102,tt0079417,Kramer vs. Kramer,Kramer vs. Kramer,False,8000000,Drama,null,en,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",9.741644,/oyYtH37h8rLUxlERoD49losVvlg.jpg,Columbia Pictures,United States of America,1979-12-18,106260000,105,English,Released,7.4,483
the+love+of+siam+2007,56295,tt1152282,The Love of Siam,รักแห่งสยาม,False,0,Drama,null,th,"Two young boys are best friends living quiet family lives in Bangkok. Their lives are disrupted when one boy's older sister goes missing on a jungle trip. The shattered family moves away, separating the boys. Years later, now in their late teens, the boys meet again. One of them is now the leader of an aspiring boy band whose managing assistant bears a striking resemblance to the lost sister. The boys must deal with their family and social lives and their feelings for each other.",1.843725,/srujeIH7q4xcP70o53FVOTlHd2V.jpg,,Thailand,2007-11-22,0,154,ภาษาไทย,Released,6.9,19
the+empire+strikes+back+1980,1891,tt0080684,The Empire Strikes Back,The Empire Strikes Back,False,18000000,"Adventure, Action, Science Fiction",http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,en,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",19.470959,/6u1fYtxG5eqjhtCPDx04pJphQRW.jpg,"Lucasfilm, Twentieth Century Fox Film Corporation",United States of America,1980-05-17,538400000,124,English,Released,8.2,5998
the+awful+truth+1937,14675,tt0028597,The Awful Truth,The Awful Truth,False,0,"Comedy, Drama, Romance",null,en,"Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance.",8.105442,/wBfNRO1xy0dPM4VPklPrcVx90QY.jpg,Columbia Pictures Corporation,United States of America,1937-01-01,0,91,English,Released,7.2,48
enigma+2001,10491,tt0157583,Enigma,Enigma,False,0,"Mystery, Drama, Thriller, Romance, War",null,en,"A romantic thriller based around the World War 2 project to crack the codes behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.",21.520641,/xBRgHFHnCqhfpq4w63XqbjdMdB2.jpg,"Senator Film Produktion, Meespierson Film CV, Intermedia Films, Broadway Video, Manhattan Pictures International, Mulholland Pictures BV, Jagged Films","Netherlands, United Kingdom, United States of America, Germany",2001-01-22,15705007,119,"Deutsch, English",Released,6.0,74
near+dark+1987,11879,tt0093605,Near Dark,Near Dark,False,5000000,"Drama, Horror, Thriller",null,en,A mid-western farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of southern vampires who roam the highways in stolen cars.,7.906537,/saRst8v7T8uJTjmd64VOCx1JoQ4.jpg,"De Laurentiis Entertainment Group (DEG), F/M, Near Dark Joint Venture",United States of America,1987-10-02,0,95,English,Released,6.8,149
the+flaying+2012,235373,tt2242712,The Flaying,El Bosque de los Sometidos,False,0,"Horror, Fantasy, Thriller",null,en,"Four teenage friends go on a road trip through Argentina. On their way, they find a castle left abandoned in the middle of a forest. They decide to investigate further, only to discover it's gruesome secrets and former residents.",0.047401,/j2weGEEfJQUcQ9oMh8SSZp0WK3A.jpg,,,2012-07-17,0,80,Español,Released,6.0,1
meteor+2009,65990,tt1260995,Meteor,Meteor,False,0,"Action, Drama, Science Fiction",null,es,"Somewhere on the outskirts of our solar system, the unthinkable occurs. A giant asteroid collides with a smaller one and changes direction - headed directly toward The Earth. The burning meteor rain that beats down with devastating force, is only a foretaste of what is to come. Just a few days from reaching the atmosphere Kassandra, the meteor that is three times as big as Mount Everest and with power in an instant to destroy all life on planet Earth.",1.078008,/q5UhcN09pOp60ixMSXaPpBIYJX1.jpg,"Grand Army Entertainment, Larry Levinson Productions, Alpine Medien Productions, RHI Entertainment",United States of America,2009-10-09,0,188,"English, Français, Magyar, Español",Released,5.1,10
thesis+1996,9299,tt0117883,Thesis,Tesis,False,0,"Horror, Thriller",null,es,"While doing a thesis about violence, Ángela finds a snuff video where a girl is tortured until death. Soon she discovers that the girl was a former student in her faculty...",7.110912,/uW2CrHzSz8zuAZcWCrz3QcyGH5m.jpg,"Sogepaq, Las Producciones del Escorpión S.L.",Spain,1996-04-11,2647055,125,Español,Released,7.2,165
long+john+silver+1954,23115,tt0047189,Long John Silver,Long John Silver,False,0,"Action, Family",null,en,"In this sequel to Treasure Island, Long John hopes to rescue his friend Jim from a rival pirate and return for more treasure.",1.562051,/aljR0BVdSGoDD5BcKleLzf6EWo5.jpg,,Australia,1954-12-16,0,106,English,Released,6.3,6
the+empty+hours+2013,209440,tt3249158,The Empty Hours,Las horas muertas,False,0,"Romance, Drama",null,es,"The second film from Aarón Fernández is a Spain-Mexico-France co-production already screened as part of Films in Progress at the 60th edition of the Festival. On the desolate coast of Veracruz, young Sebastián, 17, has to run his uncle's motel single-handed, renting rooms by the hour. That's how he meets Miranda, a regular customer who goes there to wait for a lover who often arrives late, sparking a fleeting game of seduction between the two.",1.614261,/1XvXMk6n2ZxUKHvZxjVMAgsVN4v.jpg,"Comunicación Fractal, Santa Lucía Cine, Tita Productions","Mexico, France, Spain",2013-10-24,0,100,Español,Released,6.9,7
city+girl+1930,34796,tt0020768,City Girl,City Girl,False,0,"Drama, Romance",null,en,"Lem goes to Chicago to sell the wheat his family has grown on their farm in Minnesota. There he meets the waitress Kate. They fall in love and get married before going back to the farm. Kate is accepted by Lem's mother and kid sister but is rejected by his father, who believes she married for the money. (And the fact that Lem didn't get a fair price for the wheat is her fault too). The reapers arrive and quickly they make things even more complicated by making their move on Kate. Lem misunderstands the situation and believes Kate is actually interested. In despair Kate leaves the farm and Lem goes looking for her.",2.933003,/tMfzSvVmBcn2AV6dSsuOJ8zR2K6.jpg,Fox Film Corporation,United States of America,1930-02-16,0,90,English,Released,7.4,19
the+heiress+1949,28571,tt0041452,The Heiress,The Heiress,False,2600000,"Drama, Romance",null,en,"Dull and plain Catherine (Olivia de Havilland) lives with her emotionally distant father, Dr. Sloper (Ralph Richardson), in 1840s New York. Her days are empty -- filled with little more than needlepoint. Enter handsome Morris Townsend (Montgomery Clift), a dashing social climber with his eye on the spinster's heart and substantial inheritance. William Wyler's Oscar-winning film is an adaptation of the Henry James novel Washington Square.",4.72533,/v4Mez8Qtq8AtIqOtxEpiRRczT9E.jpg,Paramount Pictures,United States of America,1949-10-06,0,115,"English, Français",Released,7.7,35
where+eagles+dare+1968,11046,tt0065207,Where Eagles Dare,Where Eagles Dare,False,7700000,"Adventure, Drama, Action, History, War",null,en,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",12.088407,/qzStZhn0gR1glcYHRZ7b3vPsTIJ.jpg,"Metro-Goldwyn-Mayer (MGM), Winkast Film Productions, Jerry Gershwin Productions, Elliott Kastner Productions","United Kingdom, United States of America",1968-12-04,21000000,155,"Deutsch, English",Released,7.4,233
get+rich+or+die+tryin+2005,10060,tt0430308,Get Rich or Die Tryin',Get Rich or Die Tryin',False,40000000,Drama,null,en,"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",9.820229,/wKeSnhQfdwrycHorc9OPQ5KxVxJ.jpg,"Paramount Pictures, MTV Films, Cent Productions Inc.",United States of America,2005-11-09,46442528,117,English,Released,6.3,188
moonlight+and+valentino+1995,68274,tt0113851,Moonlight and Valentino,Moonlight and Valentino,False,0,"Comedy, Drama, Romance",null,en,Four women who discover untapped strength within themselves when they finally let go of what divides them,1.01115,/wLwkTj5DRVNUnKSsNHdoka4QPLF.jpg,"PolyGram Filmed Entertainment, Working Title Films","United Kingdom, United States of America",1995-09-29,0,100,English,Released,5.6,10
